docId,title,authorId,authorName,voteid,round1Score,round1Rank,round2Score,round2Rank,round3Score,round3Rank,final,competitionId
2d4bcad1f4923417b3f1061fb93094e5,The Book of Jack,bkycho1b,John Etcheverry,56927,4.2,52,3.31,51,-1.0,51,51,343
fe7262961169a02fbf2ca9c062ee6215,Heterochromia,nathanbuckingham,Nathan Buckingham,56600,6.0,1,3.21,52,-1.0,52,52,343
21614dd3d8c7f2ea1b880e5fb2a07008,Father of the Whirlwind,LizzieV,Hannah Elizabeth Heath,56640,4.0,60,3.21,53,-1.0,53,53,343
3fdc590479a0d68caa2a14fb72cdb6ae,Twenty-First Century Scholar,lisasummers,Lisa Summers,56848,4.0,65,3.17,54,-1.0,54,54,343
4cfc6d2528f00f14adf11539513b11ee,Goodbye to All That,johnmort,John Mort,57013,4.4,40,3.07,56,-1.0,56,56,343
20adeffa8540b16faa4de22567326cc6,The Lake at Paynes Prairie,teresabrandt,Teresa Brandt,56557,5.2,7,3.07,57,-1.0,57,57,343
188db36e29d7158411a6c009b12ed662,Legacy,nicolegonzalez,Nicole Gonzalez,56915,4.33,44,3.07,58,-1.0,58,58,343
df4760ee097e15aada8134b247f4d5e3,Chance Encounter,qbragg,Quincy Bragg,56651,4.83,18,3.0,59,-1.0,59,59,343
e7176fdf40b7410d057024293e0b326b,Retracting,bamendol,Benjamin Amendolara,56843,4.33,42,3.0,61,-1.0,61,61,343
038166714679095a94c7e21bedc03066,Practice,glennmori,Glenn Mori,56581,4.0,59,2.86,63,-1.0,63,63,343
234e54c5c6e86c463c7caa32ce0361ac,The River Savers,grubbde,David Grubb,56669,4.6,31,2.85,64,-1.0,64,64,343
742315ad33f54f9b7503694b17259973,Smoke,susanerogers,Susan E. Rogers,56986,3.67,93,2.67,66,-1.0,66,66,343
5301a46aa201288ecddf84db2dd0707b,The Sacred Silk Thread,kellyapplegate,Kelly Applegate,56932,2.0,176,2.31,71,-1.0,71,71,343
fd1698a76f4a24e1f7d7fa4a206f54fd,Pre-med Brunch,phillipwachowiak,Phillip Wachowiak,56501,1.33,185,2.29,73,-1.0,73,73,343
32e7d2808309cb2e7ce966fd75300fb3,Meji Avenue,patrickamacknick,Patrick A. Macknick,56804,4.25,48,2.17,74,-1.0,74,74,343
ca447855577999050c4bc9404632282c,Mama Says,Angelique,Angelique Owenby,57064,4.75,27,-1.0,78,-1.0,78,78,343
ab32a97b312f5e1f65b3348336708554,The Survivors Club,eal2178,Erin Larson,56951,4.33,45,-1.0,79,-1.0,79,79,343
d3536485773fe1aa8e047bfea47779b1,Wedlock,andrewhamilton,Andrew Hamilton,56677,4.0,61,-1.0,80,-1.0,80,80,343
0bda7c135d1a1b60a6058d3c6a949578,The Observation,mkozart,michael kozart,56675,4.0,69,-1.0,84,-1.0,84,84,343
517a85b17f4aa5f4ed7440882b7fa145,Sleeping in the Synagogue,efremsigel,Efrem Sigel,57008,4.0,70,-1.0,85,-1.0,85,85,343
27ca579c1c3494eb180403ea9b00b0e6,Life After Toast,Gerard_Bowlby,Gerard Bowlby,57094,4.0,73,-1.0,86,-1.0,86,86,343
b26763733afcf94916940725050d3aa0,The Lake,rickast4p,Rick Kast,56790,3.83,76,-1.0,89,-1.0,89,89,343
c3bcc277d804dcee926c7c2a6199d840,The Resurrection,jwysel,Jeff Wysel,57044,3.83,77,-1.0,90,-1.0,90,90,343
45d14704b5ef430ca571623be3a61f06,Making Money ,EnnieNameWillde,Ennie Name Willdew,56723,3.8,80,-1.0,93,-1.0,93,93,343
ad1610fa29389a5f3231d56d684fbed7,A SEAL's Secret,debalix,Deb Alix,56903,3.8,81,-1.0,94,-1.0,94,94,343
ec92fecd1c20b42a762c41df362e9b24,Monalisa,gaelrodrigues,Gael Rodrigues,56922,3.8,82,-1.0,95,-1.0,95,95,343
6fc517670dfd2c94c050610ac7fafbe2,Emerge,wbhenley,Walt Henley,56936,3.75,87,-1.0,100,-1.0,100,100,343
918019525e6d500b1f47ec41566a5bbd,Exerpts from Choke,Spacewhale,Tess Cooper,57118,3.75,88,-1.0,101,-1.0,101,101,343
fc5cc7e2c496970537f71a4c545ab218,Detours,Casey_W,Casey Whitworth,51861,5.0,16,4.67,6,4.44,1,1,319
2ec8a9c3d1505f35cf0c40e80ef19367,CHILDISH THINGS,mikebeasley,Mike Beasley,52311,4.67,30,4.83,3,4.06,2,2,319
e6209a8863999cf07598c1b401bd6398,Paquete,dtimoske,Dan Timoskevich,52264,5.0,15,4.15,19,3.87,3,3,319
00a2b7dffe3b6bb37f1fdf5c9bdd228c,No Weapon Forged Against You Will Prevail,brandonbarrett,Brandon Barrett,52294,5.2,4,4.17,18,3.87,4,4,319
f0b9fec0830f513e5c4718e62aa67a7b,The Box,martinefournier,Martine Fournier,52123,4.8,21,4.31,16,3.78,5,5,319
e2d9365c2dc150755f8e5f6a6383cace,Hands,abbysinnott,Abby Sinnott,51681,4.6,31,4.64,8,3.73,6,6,319
876d49167f4f730e084279a2e1ebfe6b,At the Light on 17 and King,kimcatanzarite,Kim Catanzarite,51875,4.25,59,4.15,21,3.65,7,7,319
d73616b0ebf32bbab8efe6bfa5a02d22,Bend This Page,louwrite,Louise Hawes,52275,5.33,2,4.64,7,3.65,8,8,319
e931dd86181ea2cad9e6362852a7a233,The Link,mikekarpa,Mike Karpa,51955,5.0,12,4.33,14,3.61,9,9,319
9ebbcb5d892d64a574525cd033bbf761,Bullfrog Stew,sandrawiley,Sandra Wiley,51849,4.4,50,4.82,4,3.51,10,10,319
77348722181b1047198a39bfba5f7c4b,If God Were a Woman,bkycho1b,John Etcheverry,52164,5.0,13,4.83,2,3.51,12,12,319
d545eb85ac4b6f1cf3f9cf7ebcf359c7,I Need to Know If You Have the Mask,scratchbomb,Matthew Callan,52153,4.5,38,4.46,12,3.48,13,13,319
dcefa02772070e32a0f5c994e153048f,Still Life,shannonbowring,Shannon Bowring,51903,4.4,47,5.08,1,3.33,14,14,319
118c23a3260aef7b6c2217326a279931,Wrestling,ShoshanaRazel,Shoshana Razel Gordon Guedalia,51683,4.4,44,4.15,20,3.32,15,15,319
b57b2dbb79f5f974ee4aafbf51978ab4,Magies,pathart,Pat Hart,52149,4.4,48,4.64,9,3.24,16,16,319
a3ce2e0dd58fa92975f14377fd5ae8dc,The Sea Outside,lmr1999,Laura Rocha,51880,4.25,60,4.75,5,3.23,17,17,319
c64711f5d363196df476a34beb010521,Durante's Window of Opportunity,doshaughnessy,Donna O&#39;Shaughnessy,51703,4.17,67,4.5,11,2.89,20,20,319
7a66e9c806a04413a25da4edef398b27,Traffic,jaschnur1,Jessica Schnur,51781,4.0,71,4.23,17,2.49,21,21,319
3d41504a9a8242be992c8d22fd06d384,The Snake Between Her Toes,ellencosskenned,Ellen Kennedy,52356,4.75,27,4.1,22,-1.0,22,22,319
f128a3133f2133351728eba89669ee82,Craquelure,hoededoe,G J Johnson,51737,5.17,6,4.08,23,-1.0,23,23,319
156d96215d7535fb90d37a0c03c52dcb,Home Place,johnmort,John Mort,51726,4.75,24,4.08,24,-1.0,24,24,319
b0a79cef4550228802942b1bef605af2,Carrots,kevin234,Kevin Sterne,51877,5.0,17,4.0,25,-1.0,25,25,319
4f07719b03365a47cc35cbc08eb8eda7,The Bird,RebeccahD,Rebeccah Dean,52156,4.4,49,4.0,27,-1.0,27,27,319
74edeb9d8b56590898bcb3f978201288,fiction,Truculent65,Reams O&#39;Neal,52312,4.8,22,3.92,29,-1.0,29,29,319
bfff73b04d727e3243f8d3af09eaf226,The Experiment,teresabrandt,Teresa Brandt,51712,4.5,42,3.92,30,-1.0,30,30,319
3350962488351a0bec37ef2fbadcd19f,Less Coughy,RSNolan,R. Nolan,52240,4.5,43,3.92,32,-1.0,32,32,319
323758ab5201fa26218ef111ed2f1405,Chronology,AE1991,Adriana Sgroi,51680,4.5,39,3.91,33,-1.0,33,33,319
c62b4ca1e1c5017f1682b1365772264e,Phantom's Movies and Scenes,middledog99,middledog99 middledog99,52343,5.0,19,3.83,35,-1.0,35,35,319
560e8a3a77c4c61a55598b07921287c2,Sunbird,haetotheyoon,H. Fry,52119,4.2,65,3.75,39,-1.0,39,39,319
171add72eaebdfb2d4156aaaf5046da2,The Dance,mlcarroll,Martha Carroll,51894,2.0,194,3.75,41,-1.0,41,41,319
9fe665fc3d9a646af1a9d2a5d09e718c,The Exhibitionist,rlherring,Richard Herring,51730,3.33,125,3.6,46,-1.0,46,46,319
9daf423d0fd9a64a71026e0527672f50,The Voyeur,wayneholliday,wayne holliday,51822,4.4,46,3.58,47,-1.0,47,47,319
984fe89df8880b743da63b7b21f40a0b,The Nail,jstrickland,J. Lee Strickland,52323,4.6,35,3.46,51,-1.0,51,51,319
2b9b7e3813973ae646cd6e11df96ff41,In Sri Lanka,rthomas,rthomas rthomas,51824,4.2,63,3.45,52,-1.0,52,52,319
77f39f7b0c651f915dc32f9d0fff0d1f,Crashing,Prudencebp,Paden Grey,51902,4.0,75,3.42,53,-1.0,53,53,319
c40f2221f6df1c64ae7dbb637d094588,The Interests of Science,MarkF1,Mark f,52262,4.5,40,3.33,57,-1.0,57,57,319
10f41115465b367c9f604eef8c146a03,Orphans,annapurves,Anna Purves,52016,4.17,68,3.33,59,-1.0,59,59,319
5b97e347bd505e70c0cb0dd6cffe5760,Ache,jwesleyward,Jacob Ward,51924,2.33,184,3.25,60,-1.0,60,60,319
6264acebb6adfb5c337b5551accc972a,Arthur Jesse Paul,nwassenberg,Nicholas Wassenberg,52233,1.67,206,3.23,62,-1.0,62,62,319
e84588d03de36089c8d462aa1a28dfb9,Frontier Days,billpippin,Bill Pippin,51853,4.75,25,3.17,64,-1.0,64,64,319
4cde0c36a73915e06d74bd11fb4fcd80,Bad Bones,chrisdreyfus,Chris Dreyfus,52227,4.67,29,3.17,65,-1.0,65,65,319
224616125f89d5d076541f11143322f1,In the Park,JJJarrett,Jarrett Overgaag,51756,4.0,70,3.17,66,-1.0,66,66,319
51d2479435980958c2c79d9be2882dd3,Heat Wave,wjayneswift15,wendy swift,51686,1.67,205,3.17,67,-1.0,67,67,319
5d992ea5b77bd32a3400254e60ff7c71,He Didn't Mean It,flowoflife,P R Stewart-Ruffin,51707,3.33,124,3.09,69,-1.0,69,69,319
4d5d6e51f8178d93d0ae5cf282d64f21,A Second Coming,paulvanneman,Paul Vanneman,51899,4.33,55,3.08,70,-1.0,70,70,319
45e1292f0af70c3a6785b7716ea6dc2d,Enlightening,jamesosborne,James Osborne,52226,3.0,156,2.92,71,-1.0,71,71,319
8920ee5b3cd42f29e9e4d41ad6c05419,A Tale Of Then: Of Lynne and Jane,jeffreywhite,Jeffrey White,51770,4.67,28,2.89,72,-1.0,72,72,319
917821e62ef8f68ef9fe8b3c7b782093,Twas the Night After Christmas,frankriley,Frank Riley,51944,4.5,37,2.85,73,-1.0,73,73,319
b13bbeb3aaf329e7f89024eb74f1390c,Omniscience,donaldwheelock,Donald Wheelock,51904,2.0,195,2.75,74,-1.0,74,74,319
0638312a0986b707904f799927026627,This Cloven Heart,jimmyburke,Jimmy Burke,51879,3.0,154,2.64,76,-1.0,76,76,319
67c3f1f6100dea8f05de064d4647d437,Playing with Fire,erinchavis,Erin M. Chavis,51800,4.6,32,2.55,78,-1.0,78,78,319
2574ccf293905d44e24974daddc1bde3,Lifebound,sherrevernon,Sherre Vernon,51672,3.33,126,2.36,82,-1.0,82,82,319
db1e20064b7fe12a214269771879dde5,Welcome home Floreson,Jermaine_Bass,Jermaine Bass,51823,4.25,58,2.15,85,-1.0,85,85,319
17846bc445d860e3047d007a013f93ae,The Note,joelwittenbach,joel wittenbach,51984,2.0,196,2.15,86,-1.0,86,86,319
399f4e9be7a036bddf31d52bcc07257a,Friends For Fun,chadandrew79,Chad Burge,51889,2.33,183,2.0,87,-1.0,87,87,319
96a5bde4cdb8ca07fd679f743b6258c5,The Weary Matter of Reason,GChaconas,Genelle Chaconas,52331,4.4,53,1.83,89,-1.0,89,89,319
31aadf23f30f9b70efc9e9779bd9c99d,The Truth Hurts,juliakoerner,julia koerner,52399,2.0,203,1.67,90,-1.0,90,90,319
cd6171951ef000645507a2e9cc93e79f,Mighty Man,chukroxx,Charles Eaton,51813,4.8,23,-1.0,93,-1.0,93,93,319
847ca036105ebf8f3364fb79f2e7a479,Hitching Devils,Scotty,Scotty Williams,51867,4.0,74,-1.0,97,-1.0,97,97,319
eec5f8afe5d1970da17f90c3563258d1,Calculus by Candlelight,charlesalden,Charles Alden,51975,4.0,77,-1.0,99,-1.0,99,99,319
8d696663e330aab26ff59d787270edc3,The Black Nun,charlesmcgregor,Charles McGregor,52022,4.0,78,-1.0,100,-1.0,100,100,319
91b8d8b6805bd892a3190a8161a55c48,Jerome,cecuribe,Cecilia Uribe,52044,4.0,79,-1.0,101,-1.0,101,101,319
87bb78df25dcb2e9a5121094aedd62da,Full circle,zeus8866,Matthew Zeyzus,52060,4.0,82,-1.0,104,-1.0,104,104,319
f24de0dd9fef15e138fe44673450e36b,The Animation of the Spirit,ctneary,ctneary ctneary,52202,4.0,86,-1.0,107,-1.0,107,107,319
a00234de9f43d65ec8332a0ef4dc63c4,Playing Favorites,jmkeene,Jody Keene,52268,4.0,88,-1.0,109,-1.0,109,109,319
b53aa4d66c06d08839f7fc9ae3b6d3f6,Migration,martinconte,Martin Conte,52315,4.0,90,-1.0,111,-1.0,111,111,319
e94f38587bc58f61c829fb7e0e531233,Gnat,pgrorb,Peter G. Romano,52207,4.0,91,-1.0,112,-1.0,112,112,319
a2789a3624e66ceb544ca3b251f9b19e,The Visitor,lorikase,Lori Kase,52347,4.0,92,-1.0,113,-1.0,113,113,319
238ce4105ed599485b8b0bb341aa6e6d,My Corn Mother Lives in Martineztown,lucindalucerosa,Lucinda Lucero Sachs,52385,4.0,93,-1.0,114,-1.0,114,114,319
f8d3adf52d6a26a2d4ffd42ce6e9a5d5,Runaround Pond,davidnoonan,David Noonan,51884,3.83,96,-1.0,117,-1.0,117,117,319
0e21469a94224524d036f34ac42127ae,Hard Sleeper,quincycarroll,Quincy Carroll,51890,3.8,98,-1.0,119,-1.0,119,119,319
86a1a0544e4263ec674aaaa31b491887,Everyone is Gone,audreykalman,Audrey Kalman,52271,3.8,99,-1.0,120,-1.0,120,120,319
f44a22b9dff8b5cc9e9a3905abcd3024,The Roses Didn't Hurt Anyone,BigFil,Felix Arenas,51729,3.75,100,-1.0,121,-1.0,121,121,319
f614d6b6741c7f562fed6d2eeb1b80f2,In Support Of,francesstrickler,Frances Strickler,52032,3.75,101,-1.0,122,-1.0,122,122,319
91772908a965eeba574ddf81ce0ba6a1,BOX,samchoi,Sam Choi,52320,3.75,104,-1.0,125,-1.0,125,125,319
fe91b0f1b43507cc3f3a710300192f13,After The Masjid,omega3pictures,Phillip Anjum,51685,3.67,105,-1.0,126,-1.0,126,126,319
2250d0504ac5129b5d6e9a78083fec2c,The Kindness of Strangers,Raylopez,Ray Lopez,51928,3.6,106,-1.0,127,-1.0,127,127,319
2aeebcda259b74334a93c7096e52e199,Two Mothers,emgriffithtampa,Elizabeth Margareta Griffith,51929,3.6,107,-1.0,128,-1.0,128,128,319
f63d32bee6eefaecf3119cfcaf291a32,PASSAGES,mikeslagle,Mike Slagle,51997,3.5,112,-1.0,133,-1.0,133,133,319
68f3f159ca6dd5bd5faa786c77169a0e,SIX NINETY NINE NINETY SIX,walterbowne,Walter Bowne,52069,3.5,114,-1.0,135,-1.0,135,135,319
709ec6cc972c06116028564450983742,Well Insulated,owaichgee,O.H. Greenwood,52344,3.5,118,-1.0,138,-1.0,138,138,319
8addc36da70cd3355765c891cbb6ac14,The Prize,richardherring,Richard Herring,51793,3.4,121,-1.0,141,-1.0,141,141,319
71f626c8cc8339b0d868c6295cf698e1,Dancing on the Ceiling,justinchristensen,Justin Christensen,52158,3.4,122,-1.0,142,-1.0,142,142,319
ccd0623f96547e2164df5160f2937d7c,A Dirty Mirror,JackParis,Jack Paris,51950,3.33,131,-1.0,147,-1.0,147,147,319
624a3dccd38db876c49d7f3282a4bb08,Spark,kmacdowell,Kyle Macdowell,52234,3.25,135,-1.0,151,-1.0,151,151,319
d1c090d56451e74126024cf64f459a76,The Tree Of Life,maiphillips,Mai Phillips,52065,3.2,138,-1.0,154,-1.0,154,154,319
2f9ddee895da267c12934a48626553df,The Visit to the House of Eternal Return,bookfever,Jenny Wrenn,52284,3.2,139,-1.0,155,-1.0,155,155,319
892a9f588cc2f7d01b77cf10134d692e,Lessons from the Teacher,billdearmond,Bill DeArmond,51743,3.17,141,-1.0,157,-1.0,157,157,319
5e63fca1dadf23183eea4a884d9ddfaf,Dave and Stranger,ennis_r,E S Rodriguez,52118,3.17,142,-1.0,158,-1.0,158,158,319
e5f88fc0174a574ec9980b2badd238e5,One Thousand Words for Gloria,IronHeinrich,Caleb Jackson,52280,3.17,143,-1.0,159,-1.0,159,159,319
4cdbca51507aa45289515a54d380ef44,The Holder,KRichards,Richard Herring,52334,3.17,145,-1.0,161,-1.0,161,161,319
78efbb69490cb8c84193594969295694,Transubstantiation Blues,fieldsdl,Dan Fields,52397,3.17,146,-1.0,162,-1.0,162,162,319
1cef447f5999961ed2fc57004668048c,The Doppelganger Girl,darrenzastruga,Darren Zastruga,51963,3.0,148,-1.0,164,-1.0,164,164,319
142ddf3a2fc6ee01468b83ebc5551d14,Gigging,Laneygross,Sherry Gross,51994,3.0,150,-1.0,166,-1.0,166,166,319
4c32fa8e504433a7d70560d422474ec6,Hospital,MegIrby,Meagan Irby,52129,3.0,151,-1.0,167,-1.0,167,167,319
dca2085eddde7332ad0d9f6a02b43185,Home Sweat Home,michaelballard,michael ballard,52179,3.0,153,-1.0,168,-1.0,168,168,319
d7fcd88e807d635c87a3f8162f4cee8a,Space Ferries Suck,grubbde,David Grubb,51942,3.0,158,-1.0,171,-1.0,171,171,319
4b744cc63b5f999f669128ad25b33840,The porch swing,annejustice,anne justice,52379,3.0,161,-1.0,174,-1.0,174,174,319
aeb6df6a4080275afaa70f8de7a583ef,Mannequin Makeover,victorphillips,Victor Phillips,51700,2.75,164,-1.0,177,-1.0,177,177,319
81d2cf12b1ae905ed939628057e54e8f,The Ascension of Man,DWitting,Daniel Witting,51759,2.75,165,-1.0,178,-1.0,178,178,319
a811a900791ac88f8f03e3e74bc38af5,The Prospect,jacksmiles,Jack Smiles,51808,2.75,166,-1.0,179,-1.0,179,179,319
d23ab78b7c5254c5edeb4e9aa0e414fa,The Cabinet,jgiannola,Joseph Giannola,51851,2.75,167,-1.0,180,-1.0,180,180,319
ad876df16783ae9bf0e209eaad57a293,"Steve McQueen, an excerpt from a novel",davemusick,dave musick,51967,2.75,168,-1.0,181,-1.0,181,181,319
d012b2ee7586d7b88e4dbb7fc96240e8,Let Me Say This,danyabush,Danya Bush,52260,2.75,170,-1.0,183,-1.0,183,183,319
d448cefc83e9c3595ad4a859bdd7994d,The light of freedom,nikossakkas,Nikos Sakkas,52265,2.75,171,-1.0,184,-1.0,184,184,319
d82bc467c3e9058edd287388b90da554,Kart on Neon Tracks,tomrains,Tom Rains,52038,2.75,172,-1.0,185,-1.0,185,185,319
70588250714d029bf7127f0dffb911ad,The Room of the Book,janetbarrow,Janet Barrow,51886,2.67,173,-1.0,186,-1.0,186,186,319
90f0f8e919dda86b5d0c9670b287e642,Fragile State,travisgregg,Travis Gregg,52068,2.67,174,-1.0,187,-1.0,187,187,319
eea24be37dc7c788e930f2c0f9bf837d,Puppet Master,shootingstars,Diya Goyal,52005,2.6,177,-1.0,189,-1.0,189,189,319
316681b8c00b288eb7e755b7928237dc,Rosa Jane,glyndacrunk,Glynda Crunk,52030,2.4,181,-1.0,193,-1.0,193,193,319
55ce5666eb4d9b4c2e52a18e0ce4e94c,Rebecca,ericdbolton,Eric Bolton,52131,2.4,182,-1.0,194,-1.0,194,194,319
80305e29ca71f3c7314dad818ed829ac,Twin Falls,kristenlynch,Kristen Lynch,51794,2.2,187,-1.0,197,-1.0,197,197,319
74add40999420f5d720163d143e6d8ef,The House My Father Built,marcusbriar,Robert Worthy III,51828,2.2,188,-1.0,198,-1.0,198,198,319
f8eb8ac730cde11f312b486cd06a73ee,Awakening,HINDSKWRITER,KASSIM  D HINDS,52223,2.2,189,-1.0,199,-1.0,199,199,319
3d1975a677e5b891340d66dfd4772b17,Bitter,jcw7199,Jordan Wiliams,52186,2.17,190,-1.0,200,-1.0,200,200,319
43c7a77f6fef704a6eb9f51d09a9ca35,Ladybug Island,yvan369,Yvan Gonzalez,52210,2.17,191,-1.0,201,-1.0,201,201,319
b7b721dca00930e92ecb065630ecd04f,"RATS IT, I QUIT!",TracyStengel,Tracy Stengel,55687,-1.0,250,-1.0,250,-1.0,250,202,335
0aa17f89744f781bf9ce382654b061c0,The Killing Room,danieladediran,Daniel Adediran,55173,-1.0,209,-1.0,209,-1.0,209,203,335
b1f0b76868a807dad440dc4aac8c166f,Salsa War,PeteR090846,PJ Reardon,55120,-1.0,207,-1.0,207,-1.0,207,207,335
8f66af51a6e9aacfa55a9efec2d298fd,A Job Well Done,CrawlingChaos,Pat O&#39;Malley,55126,-1.0,208,-1.0,208,-1.0,208,208,335
7df742e5da66c60112089fae2e7a7e72,She carries his heart in her heart…,Susan_HoneyBee,Susan Brady,55482,-1.0,240,-1.0,240,-1.0,240,209,335
caa00184952948dc8c3d05631a10bd01,Junk Yard Dog,Webby1,Courtney Webb,55114,-1.0,206,-1.0,206,-1.0,206,210,335
66cfd246119ca5531e31b103ceb3a96f,Lucky People,terpy55,Christine Madsen,54806,-1.0,200,-1.0,200,-1.0,200,212,335
77e5139a59796c024062e5f4a4be61fb,Bella,mysterian,Steve Bruno,55105,-1.0,205,-1.0,205,-1.0,205,214,335
0d5bb8b41007e479beee9e690fe60560,Boyfriend of the Year,michaelhatcher,Michael Hatcher,54789,-1.0,201,-1.0,201,-1.0,201,215,335
7394f1159165d4735d77b97bba68b1ce,The Recruiter,brettsanders,Brett Sanders,55202,-1.0,221,-1.0,221,-1.0,221,217,335
96ca76e44495125c7a18d13d05a2ba98,Sno-Mo Days,christopherbrookes,Christopher Brookes,55204,-1.0,211,-1.0,211,-1.0,211,218,335
581bf237af2f9276c280c61e05fcb1af,Traverse,Holdswortha,Art Holdsworth,55517,-1.0,243,-1.0,243,-1.0,243,219,335
82dc15ec6f841e7deda24a0aff8b69e8,In the Style of Other and Severely More Talented Authors,justincampbell6,Justin Campbell,55372,-1.0,225,-1.0,225,-1.0,225,220,335
2c871e37a5fcfa1dd5a6369724e5eaab,Forlorn Traveler,HJHennen,Heidi Hennen,55375,-1.0,226,-1.0,226,-1.0,226,221,335
37818e315f7c8cdd9f7132380be2886a,For a Moment While the Road Passes By,Rhododendron,Gideon Vicini,55383,-1.0,231,-1.0,231,-1.0,231,222,335
91e081612b48804e138c2cd01fe2be07,The Birds of Autumn,anikasjensen,Anika Jensen,55485,-1.0,241,-1.0,241,-1.0,241,225,335
2d2ef0f5931211c644e0c00299e714b9,A Letter to Pluto ,oliviawilson,Olivia Wilson,55395,-1.0,227,-1.0,227,-1.0,227,226,335
6521a8afa19cdb104afa6738075a6be7,Of People Making,providenciagonzalez,providencia gonzalez,55425,-1.0,233,-1.0,233,-1.0,233,231,335
6fc4b51ff1c267645aa949cded129136,Daffodil Road,asrenard,A.S. Renard,55455,-1.0,238,-1.0,238,-1.0,238,232,335
e3cfa09041ea2d85bc7a5605ec859b1a,My Suicide,kaliahthomas,Kaliah Thomas,55366,-1.0,223,-1.0,223,-1.0,223,235,335
14bcc04ffcf1b7c3f22b5fb715ec1587,Pleasure is No Fun,wwhitten,w. whitten,55617,-1.0,246,-1.0,246,-1.0,246,236,335
49d9442fedc61a6f2f9d542102d6e69a,The Traveler,jallenwhitt,J. Allen Whitt,55208,-1.0,236,-1.0,236,-1.0,236,237,335
8d7aa74de4ed94e2edc84a8ecbb1aeb0,The Fall,amyrutledgejebrine,Amy Rutledge Jebrine,55605,-1.0,245,-1.0,245,-1.0,245,240,335
8e4c7c2dbca0c3d3865db0d5319987c2,Freak Show,bsdl80,Barbara Leedom,55234,-1.0,213,-1.0,213,-1.0,213,241,335
05015adb30821e051a72c6c58f31683d,Believe Me When I Tell You,wendywallace,Wendy Wallace,55311,-1.0,220,-1.0,220,-1.0,220,243,335
83e1b83ade3e7e667fd83af99f5956b3,Talking My Generation Blues,willclattenburg,Will Clattenburg,55580,-1.0,244,-1.0,244,-1.0,244,245,335
dda56253809a34c61682e6eea79c32a3,Quality Time,benthethird,Benjamin Robinson III,55261,-1.0,216,-1.0,216,-1.0,216,246,335
e0473b016b99cd8ba8c58c89721b9025,The Unusual Day of Martin May,BradHenryWRITER,Brad Henry,55264,-1.0,217,-1.0,217,-1.0,217,247,335
fc7d8ad5fac209ee75bc0560ae2b4c47,Hood,HeatherErin,Heather Herbert,50045,5.25,14,5.0,1,4.33,1,1,310
c6b7bced6263844db0572cc568d387b2,Sixteen Days,valeriecumming,Valerie Cumming,49998,5.5,6,4.46,17,4.31,2,2,310
809f62758d9ffc370697c85ba59625dd,Before There Was a Benjamin,audreykalman,Audrey Kalman,50227,4.25,81,4.54,15,4.02,5,5,310
a84133c44604413cfdb6f690028ea73b,What We Had in Common,cvlowe,Carli Lowe,50478,2.0,276,4.36,20,4.0,6,6,310
c184c2f87729527f3d50af426f4efc70,Tough Day for LBJ,juliezuckerman,Julie Zuckerman,50253,4.5,53,4.55,14,3.91,7,7,310
9c67a4a7411fda1742962940b1f59b35,Suddenly a Bright Cloud Overshadowed Them,martinconte,Martin Conte,50669,5.5,10,4.57,11,3.88,8,8,310
95043eef2fdb59d2e8b8c34a90cb0269,The Tsarina of Caviar,abbysinnott,Abby Sinnott,50589,4.33,77,4.67,10,3.81,9,9,310
99aace5aaec105f7e6815d752abd5eec,A Late Summer Comedy,b11rownie,Slater Welte,50704,4.67,46,4.55,13,3.8,10,10,310
fa41f33c5a78cfb32b3dfb5326aaadbb,The Deep End,bradmcelroy,Brad McElroy,50256,4.4,63,4.85,5,3.65,13,13,310
267d7e880761183956210b4fb6dc618b,Brining,kimmagowan,Kim Magowan,50059,3.0,222,4.79,6,3.57,14,14,310
6f3769e605b2114c177e4395e0d6931c,Smoke Break,stevelauder,Steve Lauder,50027,4.33,70,4.09,30,3.56,15,15,310
bdb4927cd2175270b1ef00379009fc28,Geppetto's Boy,CJCervs,Christopher Cervelloni,50003,4.75,39,4.14,29,3.42,18,18,310
6a068a053d274e1882005087db5e68ad,Datum Point,katherineenggass,Katherine Enggass,50773,5.2,18,4.55,12,3.38,19,19,310
a5bee4c79ec651fd7fb9945afba15b55,Poisoned Gardens,Amberlelea,Amberle Husbands,49951,4.8,31,4.4,18,3.04,24,24,310
8e35e6428ddd89ea98da356c661b2ff0,Tweaked,macmccaskill,Mac McCaskill,50386,4.4,65,4.92,3,2.87,26,26,310
20ec77007b6ce161398e6d92c1d5672a,Supernova Girl,Sarahndipity,Sarah Seymour,50447,4.67,45,4.15,27,2.77,28,28,310
010cf677f9241bd81042567d73b28e8c,Cool Kids,lindsaylevy,Lindsay Levy,50713,4.5,57,4.08,31,-1.0,31,31,310
51a3ae72fae29c765539d85d7ffb41cb,Burn Unit,rthomas,rthomas rthomas,50012,4.25,80,4.0,33,-1.0,33,33,310
93680c03afbe98762dc4ba4c77b7387b,Sara,frankriley,Frank Riley,50560,4.2,91,4.0,34,-1.0,34,34,310
6d3f1d5b0cf66753ba146a4a2e0f7a8d,His Country,grubbde,David Grubb,50422,4.4,66,3.92,38,-1.0,38,38,310
1cafff70d9e57e8895f70e02aa4192e8,Enter the Kingdom,katerwriter,Kate Robinson,49954,4.2,86,3.92,39,-1.0,39,39,310
